Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Yohanes,6,46,Yohanes 6:46,لَيْسَ أَنَّ أَحَدًا رَأَى ٱلْآبَ إِلَّا ٱلَّذِي مِنَ ٱللهِ. هَذَا قَدْ رَأَى ٱلْآبَ.,"Hal itu bukan berarti ada orang yang sudah pernah melihat Bapa, kecuali Dia yang datang dari Allah; Dialah yang telah melihat Bapa.","Tak seorang pun pernah melihat Sang Bapa, selain Dia yang datang dari Allah. Dia itulah yang pernah melihat Sang Bapa.",
Yohanes,6,47,Yohanes 6:47,اَلْحَقَّ ٱلْحَقَّ أَقُولُ لَكُمْ: مَنْ يُؤْمِنُ بِي فَلَهُ حَيَاةٌ أَبَدِيَّةٌ.,"Aku berkata kepadamu, ‘Sesungguhnya, setiap orang yang percaya memiliki hidup kekal.’","Sesungguhnya, Aku berkata kepadamu, siapa percaya, ia mempunyai hidup kekal.",
Yohanes,6,48,Yohanes 6:48,أَنَا هُوَ خُبْزُ ٱلْحَيَاةِ.,Akulah roti hidup.,Akulah roti hidup.,
Yohanes,6,49,Yohanes 6:49,آبَاؤُكُمْ أَكَلُوا ٱلْمَنَّ فِي ٱلْبَرِّيَّةِ وَمَاتُوا.,"Nenek moyangmu telah makan manna di padang belantara, tetapi mereka mati.",Nenek moyangmu makan manna di padang belantara dan mereka mati juga.,
Yohanes,6,50,Yohanes 6:50,هَذَا هُوَ ٱلْخُبْزُ ٱلنَّازِلُ مِنَ ٱلسَّمَاءِ، لِكَيْ يَأْكُلَ مِنْهُ ٱلْإِنْسَانُ وَلَا يَمُوتَ.,Inilah roti yang turun dari surga supaya setiap orang memakannya dan tidak mati.,Sedangkan roti ini adalah roti yang turun dari surga. Orang yang makan roti ini tidak akan mati.,
Yohanes,6,51,Yohanes 6:51,أَنَا هُوَ ٱلْخُبْزُ ٱلْحَيُّ ٱلَّذِي نَزَلَ مِنَ ٱلسَّمَاءِ. إِنْ أَكَلَ أَحَدٌ مِنْ هَذَا ٱلْخُبْزِ يَحْيَا إِلَى ٱلْأَبَدِ. وَٱلْخُبْزُ ٱلَّذِي أَنَا أُعْطِي هُوَ جَسَدِي ٱلَّذِي أَبْذِلُهُ مِنْ أَجْلِ حَيَاةِ ٱلْعَالَمِ».,"Akulah roti hidup itu yang telah turun dari surga. Jika orang makan roti ini, dia akan hidup selamanya; dan roti yang akan Kuberikan demi kehidupan dunia itu adalah tubuh-Ku.”","Akulah roti hidup yang turun dari surga. Jika seseorang makan roti ini, ia akan hidup sampai selama-lamanya. Roti yang akan Kuberikan ialah tubuh-Ku, demi kehidupan manusia seisi dunia.”",
Yohanes,6,52,Yohanes 6:52,فَخَاصَمَ ٱلْيَهُودُ بَعْضُهُمْ بَعْضًا قَائِلِينَ: «كَيْفَ يَقْدِرُ هَذَا أَنْ يُعْطِيَنَا جَسَدَهُ لِنَأْكُلَ؟».,"Orang-orang Yahudi mulai berdebat satu sama lain, mereka berkata, “Bagaimana bisa Orang ini memberikan tubuh-Nya untuk dimakan?”","Sebab itu, orang-orang Israil itu bertengkar satu sama lain, “Bagaimana mungkin orang ini memberikan tubuh-Nya untuk kita makan?”",
Yohanes,6,53,Yohanes 6:53,فَقَالَ لَهُمْ يَسُوعُ: «ٱلْحَقَّ ٱلْحَقَّ أَقُولُ لَكُمْ: إِنْ لَمْ تَأْكُلُوا جَسَدَ ٱبْنِ ٱلْإِنْسَانِ وَتَشْرَبُوا دَمَهُ، فَلَيْسَ لَكُمْ حَيَاةٌ فِيكُمْ.,"Yesus berkata kepada mereka, “Aku berkata kepadamu, sesungguhnya jika kamu tidak makan tubuh Anak Manusia dan meminum darah-Nya , kamu tidak memiliki hidup dalam dirimu.","Sabda Isa kepada mereka, “Sesungguhnya, Aku berkata kepadamu, jikalau kamu tidak makan tubuh Anak Manusia dan minum darah-Nya, maka kamu tidak mempunyai kehidupan di dalam dirimu.",
Yohanes,6,54,Yohanes 6:54,مَنْ يَأْكُلُ جَسَدِي وَيَشْرَبُ دَمِي فَلَهُ حَيَاةٌ أَبَدِيَّةٌ، وَأَنَا أُقِيمُهُ فِي ٱلْيَوْمِ ٱلْأَخِيرِ،,"Setiap orang yang makan daging-Ku dan minum darah-Ku memiliki hidup kekal, dan Aku akan membangkitkan dia pada akhir zaman.","Siapa makan tubuh-Ku dan minum darah-Ku, ia mempunyai hidup kekal, dan Aku akan membangkitkannya pada hari kiamat.",
Yohanes,6,55,Yohanes 6:55,لِأَنَّ جَسَدِي مَأْكَلٌ حَقٌّ وَدَمِي مَشْرَبٌ حَقٌّ.,"Sebab, daging-Ku adalah makanan yang sejati dan darah-Ku adalah minuman yang sejati.","Karena tubuh-Ku adalah makanan yang sesungguhnya, dan darah-Ku adalah minuman yang sesungguhnya.",
Yohanes,6,56,Yohanes 6:56,مَنْ يَأْكُلْ جَسَدِي وَيَشْرَبْ دَمِي يَثْبُتْ فِيَّ وَأَنَا فِيهِ.,Siapa yang makan daging-Ku dan minum darah-Ku tinggal dalam Aku dan Aku dalam dia.,"Siapa makan tubuh-Ku dan minum darah-Ku, ia tinggal di dalam Aku dan Aku pun tinggal di dalam dia.",
Yohanes,6,57,Yohanes 6:57,كَمَا أَرْسَلَنِي ٱلْآبُ ٱلْحَيُّ، وَأَنَا حَيٌّ بِٱلْآبِ، فَمَنْ يَأْكُلْنِي فَهُوَ يَحْيَا بِي.,"Seperti Bapa yang hidup mengutus Aku, dan Aku hidup oleh karena Bapa, demikian juga dia yang memakan Aku, dia akan hidup karena Aku.","Seperti Sang Bapa yang hidup itu mengutus Aku dan Aku hidup karena Sang Bapa, demikian juga orang yang memakan Aku akan hidup karena Aku.",
Yohanes,6,58,Yohanes 6:58,هَذَا هُوَ ٱلْخُبْزُ ٱلَّذِي نَزَلَ مِنَ ٱلسَّمَاءِ. لَيْسَ كَمَا أَكَلَ آبَاؤُكُمُ ٱلْمَنَّ وَمَاتُوا. مَنْ يَأْكُلْ هَذَا ٱلْخُبْزَ فَإِنَّهُ يَحْيَا إِلَى ٱلْأَبَدِ».,"Inilah roti yang turun dari surga, bukan roti seperti yang dimakan nenek moyangmu dan mereka mati, orang yang makan roti ini akan hidup selama-lamanya.”","Ini adalah roti yang turun dari surga, tidak seperti roti yang dimakan oleh nenek moyangmu, yang akhirnya mati juga. Orang yang makan roti ini akan hidup sampai selama-lamanya.”",
Yohanes,6,59,Yohanes 6:59,قَالَ هَذَا فِي ٱلْمَجْمَعِ وَهُوَ يُعَلِّمُ فِي كَفْرِنَاحُومَ.,Yesus mengatakan semuanya ini di Kapernaum saat Dia mengajar di sinagoge .,Semua itu disabdakan-Nya di Kapernaum ketika Ia mengajar di rumah ibadah.,
Yohanes,6,60,Yohanes 6:60,فَقَالَ كَثِيرُونَ مِنْ تَلَامِيذِهِ، إِذْ سَمِعُوا: «إِنَّ هَذَا ٱلْكَلَامَ صَعْبٌ! مَنْ يَقْدِرُ أَنْ يَسْمَعَهُ؟».,"Ketika banyak dari murid-murid mendengar hal ini, mereka berkata, “Ajaran ini terlalu keras. Siapa yang sanggup menerimanya?”","Setelah mendengar ajaran Isa, banyak dari antara para pengikut-Nya berkata, “Perkataan ini sulit diterima. Siapa yang tahan mendengarkannya?”",
Yohanes,6,61,Yohanes 6:61,فَعَلِمَ يَسُوعُ فِي نَفْسِهِ أَنَّ تَلَامِيذَهُ يَتَذَمَّرُونَ عَلَى هَذَا، فَقَالَ لَهُمْ: «أَهَذَا يُعْثِرُكُمْ؟,"Karena mengetahui bahwa para pengikut-Nya menggerutu tentang hal itu, Yesus berkata kepada mereka, “Apakah perkataan-Ku ini membuatmu tersinggung?","Di dalam hati-Nya Isa tahu bahwa pengikut-pengikut-Nya bersungut-sungut karena hal itu. Lalu, sabda-Nya kepada mereka, “Apakah hal itu membuat kamu menjadi ragu?",
Yohanes,6,62,Yohanes 6:62,فَإِنْ رَأَيْتُمُ ٱبْنَ ٱلْإِنْسَانِ صَاعِدًا إِلَى حَيْثُ كَانَ أَوَّلًا!,"Kalau begitu, bagaimana jika kamu melihat Anak Manusia naik kembali ke tempat asal-Nya?",Bagaimana jika kamu melihat Anak Manusia naik ke tempat asal-Nya?,
Yohanes,6,63,Yohanes 6:63,اَلرُّوحُ هُوَ ٱلَّذِي يُحْيِي. أَمَّا ٱلْجَسَدُ فَلَا يُفِيدُ شَيْئًا. اَلْكَلَامُ ٱلَّذِي أُكَلِّمُكُمْ بِهِ هُوَ رُوحٌ وَحَيَاةٌ،,"Rohlah yang memberi hidup, sedangkan daging tidak berguna sama sekali . Perkataan-perkataan yang Kukatakan kepadamu adalah roh dan hidup.","Ruhlah yang menghidupkan, sedangkan tubuh tidak ada faedahnya sama sekali. Perkataan-perkataan yang Kukatakan kepadamu sifatnya rohani dan hidup.",
Yohanes,6,64,Yohanes 6:64,وَلَكِنْ مِنْكُمْ قَوْمٌ لَا يُؤْمِنُونَ». لِأَنَّ يَسُوعَ مِنَ ٱلْبَدْءِ عَلِمَ مَنْ هُمُ ٱلَّذِينَ لَا يُؤْمِنُونَ، وَمَنْ هُوَ ٱلَّذِي يُسَلِّمُهُ.,"Akan tetapi, ada beberapa di antara kamu yang tidak percaya.” Sebab, dari semula, Yesus tahu siapa yang tidak percaya dan siapa yang akan mengkhianati Dia.","Namun, ada juga di antara kamu yang tidak percaya.” Karena sejak semula Isa mengetahui siapa yang tidak percaya dan siapa pula yang akan menyerahkan-Nya.",
Yohanes,6,65,Yohanes 6:65,فَقَالَ: «لِهَذَا قُلْتُ لَكُمْ: إِنَّهُ لَا يَقْدِرُ أَحَدٌ أَنْ يَأْتِيَ إِلَيَّ إِنْ لَمْ يُعْطَ مِنْ أَبِي».,"Yesus berkata, “Itulah sebabnya, Aku mengatakan kepadamu bahwa tidak seorang pun dapat datang kepada-Ku, kecuali hal itu dikaruniakan kepadanya oleh Bapa.”","Sabda-Nya selanjutnya, “Itulah sebabnya, Aku berkata kepadamu bahwa tidak seorang pun dapat datang kepada-Ku jika tidak dianugerahkan kepadanya oleh Sang Bapa.”",
Yohanes,6,66,Yohanes 6:66,مِنْ هَذَا ٱلْوَقْتِ رَجَعَ كَثِيرُونَ مِنْ تَلَامِيذِهِ إِلَى ٱلْوَرَاءِ، وَلَمْ يَعُودُوا يَمْشُونَ مَعَهُ.,"Sejak saat itu, banyak pengikut-Nya mengundurkan diri dan berhenti mengikuti Dia.","Setelah itu, banyak pengikut-Nya yang mengundurkan diri dan tidak lagi mengikut Dia.",
Yohanes,6,67,Yohanes 6:67,فَقَالَ يَسُوعُ لِلِٱثْنَيْ عَشَرَ: «أَلَعَلَّكُمْ أَنْتُمْ أَيْضًا تُرِيدُونَ أَنْ تَمْضُوا؟».,"Karena itu, Yesus berkata kepada kedua belas murid-Nya, “Apakah kamu juga ingin pergi?”","Lalu, sabda Isa kepada kedua belas pengikut-Nya, “Kamu juga hendak pergi?”",
Yohanes,6,68,Yohanes 6:68,فَأَجَابَهُ سِمْعَانُ بُطْرُسُ: «يَارَبُّ، إِلَى مَنْ نَذْهَبُ؟ كَلَامُ ٱلْحَيَاةِ ٱلْأَبَدِيَّةِ عِنْدَكَ،,"Simon Petrus menjawab Dia, “Tuhan, kepada siapakah kami akan pergi? Engkaulah yang memiliki perkataan kehidupan kekal.","Jawab Simon Petrus kepada-Nya, “Ya Junjungan, kepada siapakah kami akan pergi? Engkaulah yang memiliki perkataan hidup yang kekal.",
Yohanes,6,69,Yohanes 6:69,وَنَحْنُ قَدْ آمَنَّا وَعَرَفْنَا أَنَّكَ أَنْتَ ٱلْمَسِيحُ ٱبْنُ ٱللهِ ٱلْحَيِّ».,"Kami telah percaya dan mengenal Engkau, bahwa Engkaulah yang Kudus dari Allah.”","Lagi pula, kami percaya dan tahu bahwa Junjungan adalah Yang Suci, yang datang dari Allah.”",
Yohanes,6,70,Yohanes 6:70,أَجَابَهُمْ يَسُوعُ: «أَلَيْسَ أَنِّي أَنَا ٱخْتَرْتُكُمْ، ٱلِٱثْنَيْ عَشَرَ؟ وَوَاحِدٌ مِنْكُمْ شَيْطَانٌ!».,"Yesus menjawab mereka, “Bukankah Aku sendiri yang memilih kamu, dua belas orang ini? Meski demikian, salah satu dari kamu adalah Iblis.”","Sabda Isa kepada mereka, “Bukankah Aku telah memilih kamu, kedua belas orang ini? Akan tetapi, salah satu dari antara kamu serupa dengan Iblis.”",
Yohanes,6,71,Yohanes 6:71,قَالَ عَنْ يَهُوذَا سِمْعَانَ ٱلْإِسْخَرْيُوطِيِّ، لِأَنَّ هَذَا كَانَ مُزْمِعًا أَنْ يُسَلِّمَهُ، وَهُوَ وَاحِدٌ مِنَ ٱلِٱثْنَيْ عَشَرَ.,"Yang Dia maksud adalah Yudas, anak Simon Iskariot, sebab Yudas adalah salah satu dari kedua belas murid itu, tetapi dia akan mengkhianati Yesus.",Orang yang dimaksudkan-Nya ialah Yudas bin Simon Iskariot karena dialah yang akan menyerahkan Isa. Yudas termasuk salah satu dari antara kedua belas pengikut itu.,
Yohanes,7,1,Yohanes 7:1,وَكَانَ يَسُوعُ يَتَرَدَّدُ بَعْدَ هَذَا فِي ٱلْجَلِيلِ، لِأَنَّهُ لَمْ يُرِدْ أَنْ يَتَرَدَّدَ فِي ٱلْيَهُودِيَّةِ لِأَنَّ ٱلْيَهُودَ كَانُوا يَطْلُبُونَ أَنْ يَقْتُلُوهُ.,"Sesudah itu, Yesus berjalan mengelilingi Galilea. Dia tidak mau berjalan di Yudea, sebab orang-orang Yahudi di sana bermaksud untuk membunuh Dia.","Setelah itu, Isa melakukan perjalanan di wilayah Galilea. Ia tidak mau tinggal di wilayah Yudea sebab orang-orang Israil berupaya untuk membunuh-Nya.",
Yohanes,7,2,Yohanes 7:2,وَكَانَ عِيدُ ٱلْيَهُودِ، عِيدُ ٱلْمَظَالِّ، قَرِيبًا.,"Ketika itu, hari raya orang Yahudi, yaitu hari raya Pondok Daun, sudah dekat.","Waktu itu hari raya orang Israil, yaitu hari raya Pondok Daun, hampir tiba.",
Yohanes,7,3,Yohanes 7:3,فَقَالَ لَهُ إِخْوَتُهُ: «ٱنْتَقِلْ مِنْ هُنَا وَٱذْهَبْ إِلَى ٱلْيَهُودِيَّةِ، لِكَيْ يَرَى تَلَامِيذُكَ أَيْضًا أَعْمَالَكَ ٱلَّتِي تَعْمَلُ،,"Karena itu, saudara-saudara Yesus berkata kepada-Nya, “Berangkatlah dari sini dan pergilah ke Yudea supaya murid-murid-Mu juga akan melihat pekerjaan-pekerjaan yang Engkau lakukan.","Saudara-saudara Isa berkata kepada-Nya, “Pindahlah dari sini dan kembalilah ke wilayah Yudea supaya pengikut-pengikut-Mu dapat melihat segala pekerjaan yang Kaulakukan.",
Yohanes,7,4,Yohanes 7:4,لِأَنَّهُ لَيْسَ أَحَدٌ يَعْمَلُ شَيْئًا فِي ٱلْخَفَاءِ وَهُوَ يُرِيدُ أَنْ يَكُونَ عَلَانِيَةً. إِنْ كُنْتَ تَعْمَلُ هَذِهِ ٱلْأَشْيَاءَ فَأَظْهِرْ نَفْسَكَ لِلْعَالَمِ».,"Sebab, tidak ada orang yang melakukan apa pun secara tersembunyi jika dia ingin dikenal secara umum. Jika Engkau melakukan hal-hal itu, tunjukkanlah diri-Mu kepada dunia.”","Tak seorang pun melakukan sesuatu secara sembunyi-sembunyi jika ia ingin menjadi masyhur. Jika Engkau melakukan hal-hal yang demikian itu, nyatakanlah diri-Mu kepada dunia ini.”",
Yohanes,7,5,Yohanes 7:5,لِأَنَّ إِخْوَتَهُ أَيْضًا لَمْ يَكُونُوا يُؤْمِنُونَ بِهِ.,"Sebab, saudara-saudara Yesus sendiri pun tidak percaya kepada-Nya.",Bahkan saudara-saudara-Nya pun tidak percaya kepada-Nya.,
Yohanes,7,6,Yohanes 7:6,فَقَالَ لَهُمْ يَسُوعُ: «إِنَّ وَقْتِي لَمْ يَحْضُرْ بَعْدُ، وَأَمَّا وَقْتُكُمْ فَفِي كُلِّ حِينٍ حَاضِرٌ.,"Yesus berkata kepada mereka, “Waktu-Ku belum tiba, tetapi waktumu akan selalu tersedia.","Sabda Isa kepada mereka, “Waktu-Ku belum tiba, tetapi bagi kamu selalu ada waktu.",
Yohanes,7,7,Yohanes 7:7,لَا يَقْدِرُ ٱلْعَالَمُ أَنْ يُبْغِضَكُمْ، وَلَكِنَّهُ يُبْغِضُنِي أَنَا، لِأَنِّي أَشْهَدُ عَلَيْهِ أَنَّ أَعْمَالَهُ شِرِّيرَةٌ.,"Dunia tidak dapat membenci kamu, tetapi dunia membenci Aku karena Aku memberi kesaksian tentang dunia, bahwa perbuatan-perbuatannya adalah jahat.","Dunia ini tidak dapat membenci kamu, tetapi Aku dibenci oleh dunia sebab Aku memberi kesaksian bahwa semua perbuatannya jahat.",
Yohanes,7,8,Yohanes 7:8,اِصْعَدُوا أَنْتُمْ إِلَى هَذَا ٱلْعِيدِ. أَنَا لَسْتُ أَصْعَدُ بَعْدُ إِلَى هَذَا ٱلْعِيدِ، لِأَنَّ وَقْتِي لَمْ يُكْمَلْ بَعْدُ».,Pergilah kalian ke perayaan itu. Aku belum pergi ke perayaan itu karena waktu-Ku belum tiba.”,Pergilah kamu ke perayaan itu. Aku belum pergi ke perayaan itu sebab waktu-Ku belum tiba.”,
Yohanes,7,9,Yohanes 7:9,قَالَ لَهُمْ هَذَا وَمَكَثَ فِي ٱلْجَلِيلِ.,"Setelah mengatakan demikian, Yesus tetap tinggal di Galilea.","Setelah Isa bersabda demikian kepada mereka, tinggallah Ia di Galilea.",
Yohanes,7,10,Yohanes 7:10,وَلَمَّا كَانَ إِخْوَتُهُ قَدْ صَعِدُوا، حِينَئِذٍ صَعِدَ هُوَ أَيْضًا إِلَى ٱلْعِيدِ، لَا ظَاهِرًا بَلْ كَأَنَّهُ فِي ٱلْخَفَاءِ.,"Namun, setelah saudara-saudara-Nya pergi ke perayaan itu, Yesus juga pergi ke sana, tidak secara terang-terangan, tetapi secara diam-diam.","Tetapi, ketika saudara-saudara-Nya telah berangkat ke perayaan itu, Isa pun pergi ke situ secara sembunyi-sembunyi, tidak terang-terangan.",
Yohanes,7,11,Yohanes 7:11,فَكَانَ ٱلْيَهُودُ يَطْلُبُونَهُ فِي ٱلْعِيدِ، وَيَقُولُونَ: «أَيْنَ ذَاكَ؟».,"Orang-orang Yahudi mencari Dia dalam perayaan itu, dan berkata, “Di mana Dia?”","Orang-orang Israil mencari Dia pada perayaan itu, kata mereka, “Di manakah orang itu?”",
Yohanes,7,12,Yohanes 7:12,وَكَانَ فِي ٱلْجُمُوعِ مُنَاجَاةٌ كَثِيرَةٌ مِنْ نَحْوِهِ. بَعْضُهُمْ يَقُولُونَ: «إِنَّهُ صَالِحٌ». وَآخَرُونَ يَقُولُونَ: «لَا، بَلْ يُضِلُّ ٱلشَّعْبَ».,"Ada banyak bisik-bisik di antara orang banyak mengenai Dia. Ada yang berkata, “Dia orang baik.” Ada pula yang berkata, “Tidak, Dia menyesatkan rakyat.”","Banyak orang berbisik-bisik mengenai Isa. Ada yang berkata, “Ia orang baik,” tetapi ada pula yang berkata, “Tidak, Ia menyesatkan orang banyak.”",
Yohanes,7,13,Yohanes 7:13,وَلَكِنْ لَمْ يَكُنْ أَحَدٌ يَتَكَلَّمُ عَنْهُ جِهَارًا لِسَبَبِ ٱلْخَوْفِ مِنَ ٱلْيَهُودِ.,"Akan tetapi, tidak seorang pun berani berbicara terus terang mengenai Dia karena takut kepada orang-orang Yahudi.","Tetapi, tidak seorang pun berbicara secara bebas mengenai Isa sebab mereka takut terhadap orang-orang Israil.",
Yohanes,7,14,Yohanes 7:14,وَلَمَّا كَانَ ٱلْعِيدُ قَدِ ٱنْتَصَفَ، صَعِدَ يَسُوعُ إِلَى ٱلْهَيْكَلِ، وَكَانَ يُعَلِّمُ.,"Ketika perayaan itu masih berlangsung, Yesus masuk ke Bait Allah dan mulai mengajar.","Tengah perayaan masih berlangsung, Isa masuk ke Bait Allah, lalu mengajar.",
